card_txn_id,card_id,merchant_id,amount,currency_code,txn_datetime,status,is_flagged
434,130,28,1534.28,USD,2023-03-20T05:55:21,approved,0
435,199,93,983.42,AED,2025-05-17T05:58:31,approved,0
436,408,86,2572.36,USD,2025-06-16T03:56:00,approved,0
437,439,2,2840.47,QAR,2023-09-14T14:24:46,approved,0
438,28,48,647.5,USD,2024-05-16T23:56:23,approved,0
439,12,39,2311.79,QAR,2023-09-11T04:16:29,declined,0
440,410,118,615.59,QAR,2025-10-28T00:56:59,declined,0
441,58,12,2174.98,USD,2025-04-02T22:35:17,approved,0
442,246,9,2194.84,USD,2022-05-14T12:43:24,approved,0
443,426,60,1238.45,AED,2025-03-27T01:42:04,declined,0
444,364,37,2157.17,USD,2023-07-02T00:42:17,reversed,0
445,354,58,2431.44,AED,2022-04-01T18:53:54,approved,0
446,251,102,696.1,QAR,2022-04-07T09:23:05,approved,0
447,242,70,493.36,EUR,2024-01-31T23:35:34,approved,0
448,178,53,523.54,USD,2024-08-15T11:49:18,approved,0
449,456,64,2027.78,USD,2024-06-03T02:38:16,declined,0
450,184,83,1400.73,GBP,2025-10-25T05:56:02,approved,0
451,321,19,1797.18,USD,2022-11-23T18:08:52,approved,0
452,203,11,2470.68,QAR,2024-10-23T17:02:33,approved,1
453,479,71,1994.58,USD,2023-04-10T21:45:50,approved,0
454,375,108,2391.15,USD,2024-03-19T16:42:52,approved,0
455,384,53,2064.03,AED,2023-04-08T20:41:29,approved,0
456,386,25,2149.17,QAR,2024-10-30T03:31:09,declined,0
457,157,31,2267.89,USD,2023-03-05T17:40:06,declined,0
458,9,4,888.76,USD,2025-10-25T02:04:16,approved,0
459,484,46,1985.43,USD,2025-05-08T09:21:24,approved,0
460,318,76,2758.83,EUR,2025-04-30T01:43:31,reversed,0
461,180,4,768.83,USD,2024-02-25T17:49:06,approved,0
462,451,45,2847.47,EUR,2022-02-25T12:02:31,approved,0
463,130,70,277.96,USD,2025-07-16T03:29:24,approved,0
464,241,5,969.97,EUR,2025-12-12T14:13:39,approved,1
465,66,76,2588.42,GBP,2024-11-02T14:04:32,approved,0
466,290,50,2404.32,USD,2022-04-10T08:37:07,approved,0
467,462,58,881.58,USD,2023-08-18T19:21:27,approved,0
468,429,10,598.97,USD,2022-01-12T12:49:47,approved,0
469,396,49,133.54,USD,2023-11-28T21:37:54,approved,0
470,414,90,2844.23,USD,2022-12-03T04:08:47,reversed,0
471,13,57,1489.44,GBP,2024-05-30T00:45:33,declined,0
472,279,14,1257.04,USD,2024-06-12T17:44:27,approved,0
473,450,86,1074.21,USD,2023-05-14T04:07:01,approved,0
474,341,26,1339.41,AED,2024-02-04T17:16:30,approved,0
475,95,75,1240.94,EUR,2023-04-21T06:09:19,approved,0
476,6,48,181.86,GBP,2022-08-19T16:42:17,approved,1
477,451,104,412.91,QAR,2024-09-10T06:12:42,approved,0
478,51,23,1164.8,EUR,2025-01-13T02:09:42,approved,0
479,441,98,205.85,USD,2022-05-29T18:10:15,approved,0
480,321,47,2812.95,QAR,2024-04-12T01:48:27,approved,0
481,203,4,579.43,GBP,2024-02-05T12:28:38,approved,0
482,465,17,1439.14,QAR,2024-11-09T13:41:55,approved,0
483,307,67,864.31,GBP,2024-06-05T19:01:26,approved,0
484,457,100,438.4,EUR,2024-01-27T08:25:17,approved,0
485,470,44,911.88,USD,2023-11-01T09:54:30,approved,0
486,447,108,2065.98,EUR,2025-10-29T19:38:42,approved,0
487,173,12,2074.89,AED,2024-12-27T16:39:40,approved,0
488,479,35,2624.51,EUR,2023-04-12T10:59:57,approved,0
489,98,45,2917.08,USD,2023-11-18T16:43:26,approved,0
490,343,85,566.68,EUR,2022-10-13T22:18:12,approved,0
491,278,71,964.79,GBP,2025-04-06T16:11:07,approved,0
492,327,32,618.79,GBP,2023-11-22T05:56:41,approved,0
493,201,62,2151.69,QAR,2024-07-29T17:21:09,approved,0
494,64,49,2439.72,AED,2022-01-07T02:12:51,declined,0
495,233,120,2972.58,EUR,2023-07-22T16:36:26,approved,0
496,219,81,2945.13,EUR,2024-09-02T13:24:20,approved,0
497,186,98,2404.3,USD,2022-05-24T08:06:35,approved,0
498,50,119,2229.58,USD,2022-03-23T21:36:03,approved,0
499,320,93,832.97,USD,2023-04-18T07:39:38,approved,0
500,283,46,2522.62,USD,2025-02-07T18:20:48,approved,0
501,423,50,611.02,EUR,2022-11-25T02:36:47,approved,0
502,415,63,375.44,USD,2024-04-12T07:15:29,approved,0
503,470,29,839.85,USD,2025-10-06T09:27:37,approved,0
504,229,28,698.08,QAR,2024-04-16T22:28:28,approved,0
505,436,79,2252.58,USD,2023-07-11T06:56:43,approved,0
506,269,44,967.6,USD,2025-06-14T12:53:28,approved,0
507,361,10,1803.66,EUR,2024-02-13T05:50:25,approved,0
508,208,36,747.8,USD,2023-04-18T12:38:56,approved,1
509,479,73,733.73,EUR,2024-07-15T22:51:01,approved,0
510,196,3,1473.89,GBP,2024-05-18T02:27:16,approved,0
511,467,34,1436.64,USD,2025-04-14T20:33:38,approved,0
512,19,49,1094.99,GBP,2022-07-04T22:58:10,approved,0
513,26,33,239.61,QAR,2024-07-16T04:18:09,approved,0
514,469,24,688.81,USD,2024-12-02T02:14:55,approved,0
515,336,101,2353.22,AED,2022-12-27T09:35:30,declined,0
516,121,3,2423.57,USD,2025-12-30T02:04:49,approved,0
517,92,69,374.16,USD,2024-01-26T23:11:09,approved,0
518,403,2,977.78,USD,2023-07-12T16:52:01,approved,0
519,202,18,502.67,USD,2022-09-28T07:55:38,approved,0
520,143,60,738.88,USD,2022-08-14T22:15:10,approved,0
521,35,49,409.44,USD,2024-12-19T15:43:48,approved,0
522,207,114,1576.1,AED,2024-11-30T11:50:38,approved,0
523,208,97,755.79,QAR,2022-12-08T16:54:31,approved,0
524,38,77,2984.15,QAR,2022-08-25T19:57:26,approved,0
525,13,41,1462.69,GBP,2023-03-18T13:49:40,approved,0
526,303,102,2276.75,USD,2023-09-11T12:15:09,approved,0
527,225,33,1461.35,USD,2024-08-10T11:56:13,approved,0
528,27,32,2843.28,QAR,2022-07-27T09:23:03,approved,0
529,455,84,2616.59,USD,2023-08-26T11:52:32,approved,0
530,445,109,1439.42,USD,2023-02-01T09:59:32,approved,0
531,75,96,2133.89,USD,2022-02-20T16:13:40,approved,1
532,207,43,2395.94,USD,2025-06-27T10:18:23,approved,0
533,64,114,1316.32,USD,2024-11-18T01:42:49,approved,0
534,260,9,2995.94,USD,2024-02-13T10:42:45,approved,0
535,137,19,428.35,QAR,2022-07-10T19:24:17,approved,0
536,156,2,2860.77,USD,2025-03-11T06:26:51,approved,0
537,281,73,766.93,QAR,2022-01-02T02:10:54,approved,0
538,403,9,658.85,QAR,2022-12-06T21:31:07,approved,0
539,461,44,1851.16,AED,2024-08-18T08:36:35,approved,0
540,380,43,1895.31,USD,2022-11-15T21:43:53,approved,0
541,143,104,1782.36,QAR,2023-04-09T00:27:30,approved,0
542,154,64,2918.34,AED,2022-04-16T18:19:51,approved,0
543,76,72,672.43,GBP,2023-05-25T14:57:09,declined,0
544,259,47,1239.11,USD,2025-03-06T10:19:05,approved,0
545,486,119,1989.32,GBP,2022-04-27T13:25:52,approved,0
546,16,43,2812.91,USD,2023-04-28T15:56:31,declined,0
547,110,52,1291.46,USD,2023-05-14T19:51:10,approved,0
548,304,49,2559.89,USD,2022-06-18T23:00:09,approved,0
549,48,120,2910.24,QAR,2025-08-20T04:03:00,approved,0
550,150,108,1101.57,EUR,2025-12-04T11:42:36,approved,0
551,159,43,301.71,AED,2022-06-18T01:39:00,approved,0
552,88,115,1173.81,AED,2022-08-09T08:37:18,approved,0
553,426,79,854.77,USD,2025-05-26T08:10:41,approved,0
554,255,78,672.93,USD,2024-03-16T10:42:10,approved,0
555,184,66,920.58,EUR,2024-04-01T13:51:59,approved,0
556,159,86,981.18,USD,2022-11-01T22:09:02,approved,0
557,61,19,324.81,USD,2022-11-02T23:04:18,approved,0
558,297,31,2156.48,USD,2022-09-09T20:42:42,approved,0
559,480,91,630.9,USD,2022-03-11T11:10:25,approved,0
560,17,108,2559.5,USD,2023-01-18T15:29:42,reversed,0
561,442,42,1349.94,QAR,2025-12-19T13:42:20,declined,0
562,445,90,553.52,QAR,2022-12-03T08:26:05,approved,0
563,76,6,2652.89,USD,2025-05-21T15:17:58,approved,0
564,20,99,29.66,USD,2023-12-04T19:23:21,approved,0
565,423,65,606.74,USD,2025-10-25T21:54:47,approved,0
566,201,114,1587.15,EUR,2025-06-07T06:27:49,declined,0
567,233,93,1773.74,USD,2024-07-23T01:18:21,approved,0
568,495,102,190.27,QAR,2024-05-04T14:58:56,approved,0
569,162,107,1773.5,USD,2023-09-07T20:54:02,approved,0
570,297,33,1185.65,USD,2023-04-15T01:14:52,approved,0
571,221,7,2876.0,QAR,2023-07-15T17:52:57,approved,0
572,257,112,2857.89,GBP,2025-08-03T09:49:38,approved,0
573,298,28,1603.2,EUR,2022-08-26T07:59:24,approved,0
574,280,84,602.37,EUR,2022-06-13T10:41:15,declined,1
575,67,120,2248.73,USD,2025-09-08T09:42:16,approved,0
576,105,94,493.39,USD,2023-08-15T09:34:44,approved,0
577,80,112,366.08,QAR,2023-05-06T02:49:49,approved,0
578,495,23,341.89,USD,2022-09-06T16:49:53,approved,0
579,63,62,2004.66,USD,2022-06-20T11:50:05,approved,0
580,97,70,2834.93,GBP,2025-06-24T02:04:10,approved,0
581,418,89,1605.36,USD,2025-07-17T11:01:21,approved,0
582,222,14,2422.21,GBP,2024-04-04T06:10:12,approved,0
583,301,96,2092.67,AED,2023-04-10T21:59:58,approved,0
584,235,50,968.0,USD,2022-03-27T01:28:12,approved,0
585,341,120,1118.87,USD,2022-01-16T10:55:29,approved,0
586,305,67,1685.11,USD,2022-10-06T15:31:35,reversed,0
587,175,16,1875.59,USD,2025-07-30T10:15:19,approved,0
588,20,110,321.51,QAR,2025-09-23T04:44:16,approved,0
589,144,44,2549.51,AED,2024-12-23T11:04:31,approved,0
590,12,4,2943.8,USD,2025-12-28T02:55:08,declined,0
591,437,13,1088.87,USD,2023-06-26T10:20:56,approved,0
592,299,103,238.36,USD,2023-09-30T17:48:34,declined,0
593,365,71,2805.76,QAR,2025-01-23T09:58:35,approved,0
594,207,97,2792.5,USD,2024-05-10T02:42:21,approved,0
595,36,13,2847.05,EUR,2022-08-07T15:02:30,approved,0
596,55,34,478.1,QAR,2023-05-23T02:21:10,approved,0
597,359,111,313.41,QAR,2024-08-21T06:46:45,approved,0
598,421,111,2047.98,USD,2024-04-15T00:43:33,approved,0
599,374,100,2525.84,USD,2023-05-03T01:27:13,approved,0
600,423,68,879.53,USD,2025-04-24T13:58:37,approved,0
601,439,114,375.7,USD,2025-08-20T19:31:00,reversed,0
602,98,96,760.3,USD,2023-01-13T20:37:07,reversed,0
603,365,6,694.11,USD,2022-04-06T23:04:43,approved,0
604,142,15,1724.58,EUR,2022-08-15T22:00:26,approved,0
605,74,19,2173.49,GBP,2024-01-26T10:26:24,approved,0
606,228,85,606.24,EUR,2023-02-28T12:22:12,approved,0
607,340,32,1470.76,QAR,2024-06-14T01:16:00,approved,0
608,401,114,2501.4,GBP,2024-12-09T09:13:26,approved,0
609,146,36,532.83,GBP,2024-08-27T16:04:37,approved,0
610,115,58,604.37,QAR,2024-09-03T12:17:10,approved,0
611,69,3,2343.46,EUR,2024-02-27T07:35:32,approved,0
612,138,93,1113.76,USD,2022-07-22T08:55:42,approved,0
613,207,3,190.78,AED,2022-08-08T07:57:18,approved,0
614,491,86,2794.25,QAR,2025-03-22T16:58:11,approved,0
615,2,20,2875.95,USD,2025-11-13T17:26:36,approved,0
616,96,14,2198.39,GBP,2024-05-20T08:44:51,approved,0
617,206,86,2526.05,EUR,2025-03-01T11:06:24,approved,0
618,126,42,139.32,USD,2024-08-23T07:34:21,approved,0
619,288,3,2069.81,USD,2022-10-08T07:26:55,approved,0
620,274,95,219.67,EUR,2025-01-28T14:45:08,approved,0
621,190,13,111.77,USD,2025-04-18T13:07:17,approved,0
622,458,27,282.26,QAR,2025-06-06T03:05:51,approved,0
623,383,81,2814.94,USD,2024-09-01T22:17:34,approved,0
624,374,1,2778.83,USD,2023-03-20T13:56:21,approved,0
625,118,119,1727.87,USD,2025-11-27T11:59:22,approved,0
626,85,4,2217.22,AED,2025-03-16T00:42:17,approved,0
627,120,95,137.52,USD,2023-03-05T06:08:18,approved,0
628,116,80,405.28,USD,2023-02-23T11:40:48,declined,0
629,352,56,463.48,USD,2022-11-22T15:24:00,approved,0
630,90,88,2529.04,USD,2022-06-23T05:13:04,approved,0
631,118,90,2438.17,USD,2024-12-01T22:35:56,approved,0
632,478,76,2697.13,QAR,2023-11-07T14:10:53,reversed,0
633,291,28,2860.95,USD,2025-06-05T14:17:20,approved,0
634,376,103,2315.88,USD,2024-04-11T09:24:49,approved,0
635,448,75,347.81,EUR,2022-04-21T07:47:44,approved,0
636,287,62,1185.03,EUR,2025-12-30T23:52:08,approved,0
637,449,30,2397.23,USD,2022-04-14T16:54:38,approved,0
638,276,71,252.54,USD,2022-07-11T08:16:21,approved,0
639,23,55,1472.54,QAR,2022-10-14T07:44:40,approved,0
640,227,10,1267.52,EUR,2022-06-14T23:48:20,approved,0
641,434,44,91.82,GBP,2022-02-25T21:44:01,approved,0
642,43,42,496.44,GBP,2025-07-28T18:05:05,approved,0
643,413,13,1318.06,QAR,2025-08-19T11:03:50,approved,0
644,14,93,451.03,USD,2024-02-16T21:07:50,declined,0
645,386,38,783.89,USD,2022-10-30T19:42:36,approved,0
646,268,117,2304.43,USD,2023-08-15T16:39:50,approved,0
647,21,65,1305.2,USD,2025-05-12T01:00:42,approved,0
648,177,82,1025.78,USD,2024-11-22T08:33:09,approved,0
649,121,53,449.52,USD,2023-04-12T10:23:42,approved,0
650,88,101,1731.32,GBP,2025-02-05T22:02:40,approved,0
651,124,53,1807.1,EUR,2024-07-31T19:22:50,reversed,0
652,399,82,2859.41,QAR,2024-12-12T05:08:04,approved,0
653,476,16,2596.02,USD,2024-12-18T03:56:35,declined,0
654,134,81,2200.39,AED,2025-08-11T05:35:30,approved,0
655,265,25,1135.51,GBP,2024-12-18T20:04:25,approved,0
656,34,19,2090.54,EUR,2023-08-28T23:10:33,approved,0
657,375,40,1224.11,USD,2023-05-13T13:48:45,approved,0
658,433,68,1293.81,USD,2023-05-31T02:29:55,approved,0
659,485,81,1170.86,USD,2024-02-05T09:55:55,approved,0
660,118,93,2027.9,USD,2025-10-31T05:18:12,declined,0
661,12,86,255.65,USD,2024-04-22T08:55:18,approved,0
662,272,65,2748.99,USD,2023-04-08T23:06:23,approved,0
663,266,23,2491.59,USD,2022-10-02T14:39:53,approved,0
664,175,5,870.51,EUR,2023-08-20T07:13:58,approved,0
665,422,46,584.6,USD,2025-04-17T10:56:45,approved,0
666,414,19,2418.23,USD,2025-12-27T19:29:33,approved,0
667,64,70,146.89,AED,2023-05-09T18:05:40,approved,0
668,69,52,1932.8,AED,2022-03-22T13:54:02,approved,0
669,471,97,1836.4,USD,2023-11-02T12:06:29,reversed,0
670,399,71,2161.42,USD,2022-01-18T00:58:11,approved,1
671,416,4,1759.1,USD,2024-04-29T03:35:08,approved,0
672,7,32,2065.81,USD,2025-07-28T22:31:16,approved,0
673,306,16,2881.18,QAR,2022-01-07T19:43:13,approved,0
674,178,18,2657.88,USD,2025-05-21T02:51:07,approved,0
675,295,37,328.35,USD,2023-04-19T12:33:30,approved,1
676,72,97,2990.8,USD,2022-11-19T06:38:38,approved,0
677,232,36,1006.9,USD,2022-07-08T08:59:02,approved,0
678,151,17,1560.0,USD,2022-03-29T11:40:01,approved,0
679,253,120,1187.7,USD,2022-04-05T16:44:06,approved,0
680,400,109,55.87,USD,2023-01-31T01:33:56,approved,0
681,453,78,266.96,QAR,2022-02-25T12:09:43,approved,0
682,382,28,301.64,USD,2023-03-24T08:57:21,approved,0
683,261,71,551.84,EUR,2024-09-21T20:54:31,approved,0
684,463,19,1864.29,AED,2023-06-25T09:47:02,approved,0
685,284,1,2381.85,AED,2023-02-02T10:19:15,approved,0
686,282,95,2681.39,USD,2022-04-05T06:14:41,approved,0
687,28,14,2001.74,USD,2025-11-22T00:38:52,approved,0
688,290,75,2123.23,QAR,2023-08-09T18:11:59,approved,0
689,131,75,2422.36,USD,2025-05-09T22:36:39,declined,0
690,320,74,2424.59,QAR,2025-09-07T09:53:35,approved,0
691,382,94,2028.37,GBP,2024-07-23T02:56:33,approved,0
692,188,75,1153.53,AED,2023-05-24T04:21:36,approved,1
693,257,114,930.16,EUR,2023-02-03T05:56:12,approved,0
694,414,105,670.64,GBP,2024-05-30T12:36:35,reversed,0
695,319,90,70.84,EUR,2022-11-14T12:40:07,approved,0
696,457,4,1926.52,USD,2023-03-19T09:35:46,approved,0
697,167,86,1988.3,QAR,2025-08-24T07:57:33,approved,0
698,388,3,2508.24,AED,2022-01-07T11:26:56,approved,0
699,462,89,1699.67,USD,2022-03-03T17:51:54,approved,0
700,391,46,1634.41,USD,2025-09-15T08:05:50,approved,0
701,177,53,1891.8,QAR,2023-03-20T00:35:30,approved,0
702,426,88,2647.1,GBP,2024-12-18T10:36:21,reversed,0
703,129,108,577.74,USD,2025-01-13T04:15:37,approved,0
704,261,35,1878.87,USD,2022-03-02T05:30:48,approved,1
705,437,66,1303.88,USD,2024-03-08T02:03:07,approved,0
706,258,26,227.02,EUR,2025-06-07T10:52:52,approved,0
707,34,49,1584.38,EUR,2023-07-26T02:18:40,approved,0
708,165,7,1360.5,GBP,2025-07-13T16:12:55,approved,0
709,211,81,432.66,GBP,2023-03-28T20:17:17,approved,0
710,227,77,845.94,USD,2024-07-08T04:46:25,approved,0
711,67,77,413.3,USD,2022-07-08T23:55:31,approved,0
712,473,50,2769.42,AED,2025-03-03T22:59:38,approved,0
713,12,51,2809.85,EUR,2023-06-23T02:12:12,approved,0
714,480,17,2862.67,USD,2022-12-17T06:22:58,reversed,0
715,279,119,239.29,USD,2022-12-03T21:06:05,approved,1
716,58,29,2251.51,USD,2024-11-17T21:20:08,approved,0
717,500,45,1129.19,USD,2024-07-05T02:57:42,approved,0
718,304,7,2178.51,USD,2025-03-31T10:03:09,approved,0
719,23,105,285.36,USD,2022-04-19T07:28:13,approved,0
720,204,61,1603.48,QAR,2024-08-06T23:50:31,approved,0
721,96,10,44.01,USD,2022-07-08T15:57:52,approved,0
722,53,81,581.77,USD,2024-05-09T05:36:34,approved,0
723,402,94,2060.96,USD,2024-05-22T07:55:52,approved,0
724,435,66,533.3,EUR,2023-10-15T13:01:21,approved,0
725,492,95,70.71,GBP,2025-04-20T17:46:40,approved,0
726,61,59,1436.01,USD,2024-10-13T07:57:25,approved,0
727,441,102,48.35,GBP,2024-02-10T17:09:05,approved,0
728,115,81,1049.21,EUR,2022-06-26T12:43:55,approved,1
729,172,70,2966.64,QAR,2025-11-07T08:25:36,approved,0
730,334,99,2811.33,USD,2025-03-14T04:20:36,approved,0
731,305,6,1673.46,USD,2025-10-28T08:15:27,approved,0
732,402,70,2604.5,AED,2022-09-17T01:54:21,approved,0
733,355,94,690.94,QAR,2024-06-06T23:38:45,approved,0
734,150,83,391.7,QAR,2023-11-23T23:39:32,approved,0
735,44,37,1041.64,EUR,2024-11-05T14:51:48,declined,0
736,226,12,1072.1,USD,2025-01-19T12:28:24,approved,0
737,498,85,561.91,QAR,2024-07-14T08:24:49,approved,0
738,369,81,1991.75,USD,2025-06-04T17:31:24,approved,0
739,295,118,1310.52,USD,2022-11-12T04:20:33,approved,0
740,384,5,2372.0,USD,2025-10-27T16:00:25,approved,0
741,406,31,1107.31,EUR,2022-03-03T21:57:55,approved,0
742,196,94,1859.38,EUR,2025-03-11T01:01:43,approved,0
743,278,23,2335.58,USD,2024-02-07T08:16:11,declined,0
744,304,51,589.93,USD,2025-06-06T09:11:40,approved,0
745,350,69,2218.6,QAR,2024-03-12T07:55:12,approved,0
746,294,120,311.1,USD,2023-06-18T02:43:43,declined,0
747,390,44,2167.82,QAR,2022-12-31T10:24:10,reversed,0
748,485,76,666.51,EUR,2023-12-05T16:38:50,approved,0
749,441,65,320.42,GBP,2024-01-27T11:01:41,approved,0
750,198,109,1676.94,USD,2023-10-19T15:49:43,approved,0
751,4,25,921.24,EUR,2025-10-15T16:52:36,approved,0
752,468,62,1797.81,USD,2023-02-12T16:53:45,approved,0
753,407,5,259.86,USD,2024-03-18T09:05:20,approved,0
754,424,42,608.49,USD,2022-12-22T11:39:56,approved,0
755,373,109,2851.97,USD,2024-05-22T14:54:20,approved,0
756,137,109,450.76,QAR,2022-08-12T09:49:50,approved,0
757,91,59,1150.03,USD,2022-09-07T22:37:33,approved,0
758,376,107,396.64,USD,2023-07-11T11:08:15,approved,0
759,439,99,1046.25,USD,2022-10-08T10:35:51,declined,0
760,214,8,2866.73,QAR,2025-04-10T16:26:50,approved,0
761,144,39,2588.05,USD,2025-12-17T10:32:21,reversed,0
762,144,70,1897.25,GBP,2024-05-14T11:50:55,approved,0
763,315,37,534.97,USD,2025-06-12T03:05:51,approved,0
764,14,18,2797.86,USD,2022-03-22T01:09:51,approved,0
765,301,83,2635.47,USD,2023-04-30T04:41:56,approved,0
766,60,103,979.28,USD,2023-03-03T00:20:21,approved,0
767,325,82,1278.2,GBP,2025-10-28T03:18:19,approved,0
768,316,50,1158.71,EUR,2024-10-01T04:31:54,approved,0
769,217,58,2696.81,GBP,2023-08-23T20:26:09,approved,0
770,434,66,2954.4,GBP,2024-01-26T09:13:04,approved,0
771,89,91,1631.01,QAR,2022-10-01T06:53:04,approved,0
772,450,108,1936.15,EUR,2025-07-02T02:03:24,approved,0
773,267,32,1247.27,USD,2023-02-22T22:35:29,approved,0
774,393,61,1213.27,GBP,2025-09-24T14:11:50,approved,0
775,238,42,782.5,AED,2025-02-25T20:17:30,approved,0
776,293,5,977.65,EUR,2024-11-12T21:47:29,approved,0
777,124,94,308.55,USD,2023-01-08T22:28:07,approved,0
778,235,88,646.78,USD,2023-03-21T18:41:37,reversed,0
779,475,4,978.82,USD,2025-03-26T18:58:39,approved,0
780,88,13,2198.95,GBP,2025-09-08T18:04:40,approved,0
781,74,31,2690.33,USD,2024-01-15T22:15:50,approved,0
782,105,41,1668.72,USD,2024-05-05T03:31:46,approved,0
783,452,64,658.16,QAR,2023-08-17T07:01:36,approved,0
784,296,104,2859.33,USD,2022-08-27T05:57:28,approved,0
785,299,57,10.06,EUR,2024-06-20T02:10:03,approved,0
786,306,60,2279.72,QAR,2022-08-19T06:31:45,declined,0
787,297,72,2837.52,USD,2022-09-25T04:01:51,approved,0
788,69,102,1094.19,GBP,2022-04-22T17:12:11,approved,0
789,390,71,1467.86,QAR,2025-11-05T14:33:32,approved,0
790,179,88,633.34,GBP,2025-12-14T11:42:32,approved,0
791,274,51,2773.06,GBP,2022-03-24T06:01:17,reversed,0
792,199,83,247.87,EUR,2025-03-21T10:07:29,approved,0
793,84,27,2616.28,EUR,2022-07-11T00:49:09,approved,0
794,475,94,2825.6,GBP,2025-09-21T00:05:19,approved,0
795,445,95,1535.12,USD,2023-02-07T00:36:26,reversed,0
796,352,76,1500.6,EUR,2022-08-24T04:25:03,approved,0
797,60,27,473.9,QAR,2025-12-05T14:26:29,approved,0
798,59,78,2314.59,EUR,2022-08-26T03:24:25,approved,0
799,22,16,1853.29,USD,2022-10-06T23:21:42,approved,0
800,225,120,747.52,QAR,2023-03-15T01:18:36,approved,0
801,107,69,42.2,USD,2025-08-25T21:51:19,approved,0
802,392,101,847.57,USD,2023-08-06T00:50:35,approved,0
803,72,119,1012.79,USD,2025-09-23T10:08:09,approved,0
804,9,108,2470.07,USD,2024-01-22T11:46:24,approved,0
805,380,95,1966.16,QAR,2023-03-16T22:42:36,approved,0
806,356,75,1490.68,USD,2022-07-19T07:29:07,approved,0
807,479,46,1649.99,USD,2024-03-04T09:48:59,approved,0
808,133,10,2664.53,GBP,2022-02-22T04:30:59,approved,0
809,315,21,1438.97,EUR,2023-07-24T01:10:38,approved,0
810,370,11,1294.8,QAR,2022-02-15T13:14:08,approved,0
811,333,116,322.9,USD,2022-11-21T21:40:41,approved,0
812,444,37,99.08,USD,2022-02-04T19:23:58,declined,0
813,289,118,2305.7,USD,2024-05-16T09:39:04,approved,0
814,399,45,1117.17,USD,2022-12-20T07:16:30,approved,0
815,415,33,1386.31,USD,2022-04-01T17:03:49,approved,0
816,63,5,623.24,QAR,2024-04-24T17:14:06,approved,0
817,483,12,1467.97,USD,2022-03-29T17:00:33,approved,0
818,188,58,323.99,EUR,2022-08-10T10:45:03,approved,0
819,22,53,1359.98,USD,2024-08-04T22:14:21,approved,0
820,446,37,1084.64,USD,2023-07-19T15:19:12,approved,0
821,361,26,76.32,EUR,2023-01-08T11:34:55,approved,0
822,219,91,1289.6,USD,2022-03-02T06:07:35,approved,0
823,344,103,2616.76,USD,2024-04-04T05:52:51,declined,0
824,131,108,1313.55,USD,2022-11-01T02:22:37,approved,0
825,71,90,2561.54,USD,2022-04-28T08:25:26,approved,0
826,170,81,1768.76,GBP,2022-08-27T01:28:37,approved,0
827,468,33,113.98,GBP,2023-06-22T18:15:34,approved,0
828,421,92,1689.64,EUR,2025-12-19T20:44:17,approved,0
829,342,91,199.2,GBP,2022-03-28T08:39:38,approved,0
830,153,83,2490.73,QAR,2024-03-19T19:33:31,approved,0
831,102,60,1771.77,EUR,2024-04-29T12:38:35,approved,0
832,465,49,2866.45,USD,2024-09-20T09:03:31,approved,0
833,120,107,524.24,USD,2023-01-10T06:47:44,reversed,0
834,305,38,1749.43,QAR,2025-06-04T14:51:00,approved,0
835,136,22,2650.51,QAR,2025-09-14T04:01:13,approved,0
836,420,116,1622.57,USD,2022-07-02T13:03:53,approved,0
837,15,81,2410.14,EUR,2022-07-14T17:51:05,approved,0
838,385,79,1715.54,EUR,2025-04-12T14:57:09,declined,0
839,228,3,2193.41,USD,2025-07-05T18:18:59,approved,0
840,421,109,213.69,USD,2024-03-28T08:19:34,approved,0
841,232,113,2650.56,USD,2023-04-23T18:28:32,approved,0
842,277,23,187.02,USD,2025-01-11T01:26:30,approved,0
843,425,108,541.13,USD,2025-02-27T02:19:38,approved,0
844,343,11,2802.58,USD,2024-10-20T21:52:37,approved,0
