transaction_id,account_id,txn_type_id,amount,currency_code,txn_datetime,description,related_transaction_id
397,194,1,4601.54,USD,2022-03-15T22:01:51,Deposit,
398,363,6,3137.48,USD,2023-12-01T14:56:52,Interest credit,
399,169,2,-2686.9,USD,2025-09-28T03:26:46,ATM withdrawal,
400,49,1,2727.64,USD,2024-05-29T02:37:06,Deposit,
401,250,6,3387.68,USD,2022-05-02T22:26:37,Interest credit,
402,341,1,3911.0,USD,2024-01-10T23:58:04,Deposit,
403,525,5,-236.84,USD,2025-08-12T15:58:31,Monthly fee,
404,248,5,-183.92,USD,2022-09-05T16:50:33,Monthly fee,
405,310,6,4158.02,USD,2022-05-11T12:14:11,Interest credit,
406,169,5,-1776.37,USD,2023-04-03T07:27:26,Monthly fee,
407,6,2,-1119.22,USD,2022-10-28T23:50:05,ATM withdrawal,
408,510,2,-4998.68,USD,2022-08-05T03:54:35,ATM withdrawal,
409,179,1,1243.15,USD,2025-12-05T10:04:01,Deposit,
410,159,6,433.96,USD,2022-02-06T11:57:41,Interest credit,
411,534,1,1329.91,USD,2025-07-04T18:26:42,Deposit,
412,53,5,-1888.05,USD,2023-05-14T06:02:37,Monthly fee,
413,262,6,2885.6,USD,2025-12-20T14:25:32,Interest credit,
414,540,5,-3631.98,USD,2023-02-09T08:50:41,Monthly fee,
415,395,5,-1627.64,USD,2022-11-15T19:20:16,Monthly fee,
416,413,2,-4830.71,USD,2024-09-03T06:15:14,ATM withdrawal,
417,11,1,1117.52,USD,2022-01-15T08:29:06,Deposit,
418,391,6,4062.02,USD,2022-11-07T07:18:41,Interest credit,
419,181,5,-1241.02,USD,2025-08-14T01:07:58,Monthly fee,
420,129,1,2966.91,USD,2022-01-25T00:06:05,Deposit,
421,140,5,-675.34,USD,2024-09-26T21:46:32,Monthly fee,
422,105,6,3670.25,USD,2023-08-22T03:19:24,Interest credit,
423,357,6,4131.83,USD,2025-08-26T07:28:02,Interest credit,
424,506,1,3160.23,USD,2025-11-14T07:40:42,Deposit,
425,487,2,-3828.51,USD,2024-07-22T22:23:05,ATM withdrawal,
426,262,2,-1871.82,USD,2023-05-06T10:22:47,ATM withdrawal,
427,270,6,3703.69,USD,2022-09-16T04:43:34,Interest credit,
428,308,6,3815.96,USD,2024-04-08T12:02:03,Interest credit,
429,499,5,-3912.49,USD,2025-03-28T00:36:58,Monthly fee,
430,94,2,-1906.1,USD,2025-05-27T07:23:35,ATM withdrawal,
431,101,5,-510.64,USD,2022-07-17T17:50:55,Monthly fee,
432,380,5,-288.31,USD,2023-09-29T16:38:51,Monthly fee,
433,412,5,-2176.48,USD,2025-02-04T08:24:36,Monthly fee,
434,378,5,-3353.28,USD,2025-05-08T10:57:24,Monthly fee,
435,479,6,1805.98,USD,2024-05-27T02:10:15,Interest credit,
436,299,1,231.77,USD,2022-06-17T22:20:08,Deposit,
437,184,1,4412.18,USD,2022-02-21T20:05:22,Deposit,
438,27,6,2155.11,USD,2025-04-30T22:51:17,Interest credit,
439,175,1,495.72,USD,2022-08-12T14:08:49,Deposit,
440,190,1,2962.53,USD,2023-04-01T08:11:11,Deposit,
441,26,2,-1489.1,USD,2022-06-23T21:38:35,ATM withdrawal,
442,369,6,2280.53,USD,2024-11-14T15:13:18,Interest credit,
443,114,2,-4801.25,USD,2022-11-02T06:02:45,ATM withdrawal,
444,468,2,-1580.33,USD,2022-07-23T20:13:24,ATM withdrawal,
445,71,6,2334.43,USD,2025-03-29T15:32:58,Interest credit,
446,369,2,-3721.68,USD,2025-10-30T11:58:59,ATM withdrawal,
447,167,5,-2669.89,USD,2023-05-21T10:20:40,Monthly fee,
448,349,1,1578.04,USD,2022-08-04T09:15:26,Deposit,
449,56,5,-1203.34,USD,2024-10-06T04:56:18,Monthly fee,
450,241,1,4923.66,USD,2024-11-15T09:35:48,Deposit,
451,415,1,2133.8,USD,2023-06-23T20:07:59,Deposit,
452,306,5,-3691.91,USD,2024-01-13T23:51:56,Monthly fee,
453,52,6,2897.06,USD,2023-05-24T15:21:44,Interest credit,
454,498,1,509.06,USD,2023-12-30T00:33:34,Deposit,
455,2,6,1014.38,USD,2023-11-27T16:18:21,Interest credit,
456,279,5,-38.7,USD,2023-10-19T22:42:41,Monthly fee,
457,186,6,1723.19,USD,2024-09-15T01:54:55,Interest credit,
458,261,6,2057.5,USD,2024-10-25T01:38:35,Interest credit,
459,363,6,2744.16,USD,2023-10-03T01:22:06,Interest credit,
460,539,2,-1385.87,USD,2022-03-03T05:29:23,ATM withdrawal,
461,372,5,-3174.16,USD,2025-10-17T01:07:58,Monthly fee,
462,283,2,-4427.35,USD,2025-04-22T10:01:15,ATM withdrawal,
463,207,6,2881.28,USD,2024-02-19T17:14:19,Interest credit,
464,37,2,-4382.2,USD,2022-09-10T00:17:22,ATM withdrawal,
465,306,1,3142.15,USD,2025-07-17T09:24:01,Deposit,
466,405,5,-941.9,USD,2023-09-20T20:37:13,Monthly fee,
467,22,6,2056.99,USD,2024-06-14T06:19:38,Interest credit,
468,128,6,1882.89,USD,2022-04-21T11:47:20,Interest credit,
469,505,6,4816.9,USD,2025-03-23T01:16:22,Interest credit,
470,345,5,-964.34,USD,2023-01-17T07:12:05,Monthly fee,
471,217,1,3491.8,USD,2025-11-06T02:45:02,Deposit,
472,128,1,3411.37,USD,2022-03-25T06:34:31,Deposit,
473,483,2,-4643.58,USD,2025-01-27T00:56:02,ATM withdrawal,
474,457,6,3913.59,USD,2025-02-18T19:50:52,Interest credit,
475,529,1,4295.03,USD,2025-11-16T12:35:49,Deposit,
476,464,1,3469.45,USD,2024-05-02T12:27:32,Deposit,
477,520,5,-4655.05,USD,2023-02-06T02:27:20,Monthly fee,
478,34,2,-1129.66,USD,2024-12-26T02:42:11,ATM withdrawal,
479,503,2,-3943.51,USD,2025-05-26T23:02:06,ATM withdrawal,
480,276,1,1802.87,USD,2023-02-13T19:14:17,Deposit,
481,386,5,-2394.88,USD,2023-05-18T16:56:18,Monthly fee,
482,255,5,-4079.96,USD,2024-09-24T05:23:46,Monthly fee,
483,530,1,456.36,USD,2023-11-20T07:42:59,Deposit,
484,378,5,-2857.43,USD,2022-11-09T00:02:13,Monthly fee,
485,187,2,-181.29,USD,2022-01-23T03:58:46,ATM withdrawal,
486,139,6,3283.69,USD,2024-03-27T01:54:07,Interest credit,
487,503,2,-2539.94,USD,2023-10-25T22:23:23,ATM withdrawal,
488,363,1,1731.34,USD,2025-07-05T17:05:52,Deposit,
489,478,6,4678.48,USD,2022-07-07T09:10:24,Interest credit,
490,430,2,-1482.77,USD,2023-04-10T13:31:30,ATM withdrawal,
491,4,5,-3148.98,USD,2025-12-02T02:05:01,Monthly fee,
492,514,1,271.52,USD,2023-01-01T20:55:25,Deposit,
493,283,1,1018.47,USD,2023-10-21T21:37:30,Deposit,
494,265,5,-4720.1,USD,2023-06-29T04:23:09,Monthly fee,
495,504,5,-3724.29,USD,2022-07-04T14:31:48,Monthly fee,
496,72,1,1816.89,USD,2023-04-18T14:11:22,Deposit,
497,420,5,-1927.58,USD,2023-03-03T15:12:16,Monthly fee,
498,197,5,-2735.65,USD,2025-05-29T02:39:03,Monthly fee,
499,26,1,4621.44,USD,2022-12-12T08:11:01,Deposit,
500,74,2,-2248.97,USD,2024-02-09T00:24:25,ATM withdrawal,
501,137,5,-3350.66,USD,2024-01-29T15:34:30,Monthly fee,
502,303,5,-560.35,USD,2022-09-22T23:32:19,Monthly fee,
503,514,5,-877.37,USD,2024-09-18T23:11:50,Monthly fee,
504,498,5,-3848.05,USD,2025-07-16T04:04:45,Monthly fee,
505,263,1,3298.56,USD,2023-08-12T15:35:46,Deposit,
506,89,2,-2165.55,USD,2022-08-15T13:04:40,ATM withdrawal,
507,428,5,-3798.48,USD,2025-09-30T16:40:47,Monthly fee,
508,78,2,-1922.25,USD,2023-04-28T22:33:44,ATM withdrawal,
509,130,6,4399.71,USD,2023-09-24T02:19:22,Interest credit,
510,353,1,2954.72,USD,2023-05-05T06:12:57,Deposit,
511,48,6,236.97,USD,2024-11-18T05:45:17,Interest credit,
512,175,5,-3748.51,USD,2024-10-13T01:18:39,Monthly fee,
513,457,2,-1392.07,USD,2023-09-19T12:56:13,ATM withdrawal,
514,302,6,1308.14,USD,2023-06-12T18:27:54,Interest credit,
515,347,1,1250.77,USD,2022-06-20T00:04:49,Deposit,
516,382,2,-4188.09,USD,2022-06-01T20:33:05,ATM withdrawal,
517,360,5,-4688.64,USD,2024-12-26T02:10:12,Monthly fee,
518,436,6,1924.1,USD,2024-11-06T21:35:11,Interest credit,
519,238,2,-1189.66,USD,2024-01-31T03:04:15,ATM withdrawal,
520,337,2,-867.42,USD,2023-06-26T18:43:50,ATM withdrawal,
521,294,5,-2250.69,USD,2023-03-05T02:30:25,Monthly fee,
522,106,1,4093.84,USD,2022-06-27T20:13:53,Deposit,
523,163,5,-2351.77,USD,2024-09-11T06:03:32,Monthly fee,
524,102,5,-398.3,USD,2023-01-05T07:28:22,Monthly fee,
525,449,5,-3544.39,USD,2025-10-25T08:53:48,Monthly fee,
526,384,1,4994.05,USD,2024-06-23T07:48:41,Deposit,
527,199,1,340.58,USD,2023-11-25T22:16:53,Deposit,
528,520,6,1963.55,USD,2024-07-07T16:05:53,Interest credit,
529,381,1,2106.42,USD,2023-12-25T10:40:43,Deposit,
530,96,6,729.52,USD,2025-02-16T12:16:09,Interest credit,
531,79,2,-2173.69,USD,2022-08-21T15:55:05,ATM withdrawal,
532,312,6,4556.32,USD,2022-11-24T05:52:43,Interest credit,
533,129,5,-1656.53,USD,2022-07-22T18:25:45,Monthly fee,
534,325,1,1925.25,USD,2023-08-19T03:35:42,Deposit,
535,16,5,-1344.08,USD,2022-01-22T00:33:20,Monthly fee,
536,231,1,3325.42,USD,2025-05-24T08:49:10,Deposit,
537,20,6,3805.86,USD,2024-03-25T22:06:44,Interest credit,
538,39,6,2957.23,USD,2025-04-26T13:21:47,Interest credit,
539,82,2,-508.01,USD,2025-02-12T15:01:54,ATM withdrawal,
540,536,6,2599.01,USD,2022-06-06T10:28:58,Interest credit,
541,268,1,2114.25,USD,2024-09-22T02:27:56,Deposit,
542,329,6,2363.25,USD,2025-10-15T18:33:57,Interest credit,
543,441,6,2463.85,USD,2025-01-24T17:21:07,Interest credit,
544,436,2,-120.49,USD,2025-02-14T11:09:41,ATM withdrawal,
545,529,5,-2343.2,USD,2023-09-05T01:04:55,Monthly fee,
546,346,5,-4668.23,USD,2022-06-20T21:23:01,Monthly fee,
547,409,5,-451.77,USD,2025-01-17T17:41:05,Monthly fee,
548,83,6,3393.65,USD,2024-09-30T17:31:12,Interest credit,
549,279,1,2799.68,USD,2023-10-19T03:44:16,Deposit,
550,414,6,2266.79,USD,2024-07-27T21:06:44,Interest credit,
551,390,5,-1455.67,USD,2022-10-15T06:06:50,Monthly fee,
552,206,5,-4821.1,USD,2025-11-06T12:35:12,Monthly fee,
553,392,5,-2312.15,USD,2023-03-27T20:40:39,Monthly fee,
554,362,6,114.42,USD,2022-08-06T13:35:18,Interest credit,
555,356,1,3130.09,USD,2022-12-11T23:17:56,Deposit,
556,64,2,-1109.78,USD,2024-06-30T17:39:43,ATM withdrawal,
557,194,1,1019.0,USD,2022-08-25T09:46:29,Deposit,
558,402,1,1378.38,USD,2025-03-21T12:55:44,Deposit,
559,189,6,725.34,USD,2025-02-27T05:09:22,Interest credit,
560,366,2,-2213.71,USD,2022-12-11T03:54:00,ATM withdrawal,
561,369,2,-910.34,USD,2024-06-30T04:28:51,ATM withdrawal,
562,140,1,2165.29,USD,2024-08-06T11:17:56,Deposit,
563,16,5,-4690.85,USD,2024-10-16T06:01:15,Monthly fee,
564,468,5,-3332.36,USD,2024-08-25T08:23:50,Monthly fee,
565,63,2,-24.9,USD,2024-03-31T17:52:08,ATM withdrawal,
566,267,1,4277.29,USD,2022-04-16T08:37:44,Deposit,
567,430,6,749.08,USD,2023-09-04T04:28:46,Interest credit,
568,87,1,2148.02,USD,2023-03-11T14:44:39,Deposit,
569,536,1,183.4,USD,2024-07-05T04:00:10,Deposit,
570,544,2,-4945.46,USD,2025-03-30T14:36:58,ATM withdrawal,
571,500,1,3836.52,USD,2024-06-20T15:02:55,Deposit,
572,71,5,-3339.48,USD,2023-09-07T21:11:17,Monthly fee,
573,291,2,-440.91,USD,2022-09-16T19:36:13,ATM withdrawal,
574,147,1,113.12,USD,2023-03-16T12:30:41,Deposit,
575,271,1,182.51,USD,2023-01-13T23:21:52,Deposit,
576,270,2,-2487.07,USD,2025-04-21T16:13:06,ATM withdrawal,
577,527,1,4720.54,USD,2022-05-05T07:49:17,Deposit,
578,193,1,4573.77,USD,2022-08-03T09:52:34,Deposit,
579,223,1,4662.51,USD,2023-09-22T11:01:50,Deposit,
580,136,6,3186.55,USD,2025-11-05T19:34:51,Interest credit,
581,407,5,-4996.32,USD,2022-07-18T19:31:17,Monthly fee,
582,519,5,-2084.4,USD,2024-06-18T08:34:56,Monthly fee,
583,160,2,-953.84,USD,2025-01-05T12:16:10,ATM withdrawal,
584,343,1,1517.33,USD,2023-07-25T14:05:59,Deposit,
585,498,5,-697.77,USD,2024-01-12T17:34:57,Monthly fee,
586,306,1,4838.54,USD,2024-04-14T13:50:05,Deposit,
587,154,5,-1728.06,USD,2022-06-20T02:27:42,Monthly fee,
588,39,1,789.06,USD,2025-07-28T08:45:54,Deposit,
589,118,1,510.64,USD,2024-04-18T01:29:25,Deposit,
590,183,1,119.76,USD,2024-03-29T19:41:58,Deposit,
591,167,6,3670.36,USD,2022-07-09T12:35:17,Interest credit,
592,481,2,-3657.07,USD,2022-11-17T01:24:12,ATM withdrawal,
593,72,5,-343.48,USD,2022-03-13T18:08:17,Monthly fee,
594,264,2,-914.15,USD,2024-01-02T23:57:19,ATM withdrawal,
595,5,5,-3987.89,USD,2024-12-23T22:24:18,Monthly fee,
596,152,6,3726.71,USD,2025-12-20T15:11:49,Interest credit,
597,284,6,4537.68,USD,2022-10-09T15:43:13,Interest credit,
598,70,6,190.22,USD,2022-04-08T09:17:24,Interest credit,
599,146,1,1057.82,USD,2023-07-31T09:46:22,Deposit,
600,487,1,2885.94,USD,2022-06-06T21:27:43,Deposit,
601,489,2,-1411.45,USD,2022-10-31T20:04:16,ATM withdrawal,
602,149,1,500.81,USD,2022-02-20T14:41:35,Deposit,
603,80,2,-4828.33,USD,2025-09-20T12:52:19,ATM withdrawal,
604,136,1,2475.6,USD,2023-01-28T16:51:14,Deposit,
605,299,2,-2314.16,USD,2023-03-27T23:16:09,ATM withdrawal,
606,305,6,288.5,USD,2025-09-28T09:42:42,Interest credit,
607,137,2,-4155.97,USD,2023-10-07T22:28:51,ATM withdrawal,
608,100,6,3622.92,USD,2023-08-19T01:50:01,Interest credit,
609,287,5,-4113.06,USD,2023-06-24T03:17:14,Monthly fee,
610,288,5,-2147.48,USD,2024-04-16T12:13:38,Monthly fee,
611,493,1,4070.11,USD,2022-03-28T02:08:46,Deposit,
612,46,6,1040.71,USD,2023-12-26T15:22:40,Interest credit,
613,489,5,-2990.1,USD,2023-10-09T12:29:22,Monthly fee,
614,429,5,-1896.54,USD,2024-05-14T15:24:25,Monthly fee,
615,452,5,-4821.26,USD,2022-07-10T07:19:44,Monthly fee,
616,523,1,1968.04,USD,2025-04-11T23:17:58,Deposit,
617,13,2,-834.33,USD,2022-10-18T05:07:27,ATM withdrawal,
618,262,5,-1002.01,USD,2022-10-06T21:18:46,Monthly fee,
619,294,2,-604.37,USD,2024-03-28T03:00:01,ATM withdrawal,
620,291,2,-1580.36,USD,2025-06-25T01:53:03,ATM withdrawal,
621,343,1,3823.13,USD,2025-02-22T06:27:23,Deposit,
622,78,5,-2004.61,USD,2022-04-28T10:38:42,Monthly fee,
623,88,2,-2408.97,USD,2023-12-25T06:39:29,ATM withdrawal,
624,34,1,1607.43,USD,2025-01-08T06:48:16,Deposit,
625,94,1,2716.9,USD,2024-10-16T11:02:57,Deposit,
626,340,1,3291.08,USD,2023-03-10T10:17:57,Deposit,
627,382,1,1051.37,USD,2024-05-30T08:02:08,Deposit,
628,306,2,-4843.44,USD,2022-11-02T22:52:02,ATM withdrawal,
629,341,5,-17.89,USD,2023-01-27T03:09:50,Monthly fee,
630,100,5,-1687.82,USD,2025-03-20T11:36:39,Monthly fee,
631,378,2,-4565.49,USD,2022-05-24T19:44:28,ATM withdrawal,
632,114,6,1960.15,USD,2023-10-23T06:24:51,Interest credit,
633,48,1,2731.68,USD,2022-08-12T20:30:49,Deposit,
634,1,2,-653.53,USD,2022-04-01T21:15:09,ATM withdrawal,
635,364,2,-2688.79,USD,2024-03-23T02:56:18,ATM withdrawal,
636,274,1,2351.37,USD,2022-11-16T02:41:26,Deposit,
637,347,1,1561.19,USD,2025-01-22T03:55:04,Deposit,
638,102,5,-4488.05,USD,2024-04-16T17:31:11,Monthly fee,
639,389,1,595.49,USD,2023-04-26T15:00:11,Deposit,
640,126,5,-1048.85,USD,2023-06-12T11:02:55,Monthly fee,
641,210,5,-1632.19,USD,2025-04-11T19:25:59,Monthly fee,
642,473,2,-444.59,USD,2025-09-22T03:09:07,ATM withdrawal,
643,208,1,4851.44,USD,2023-01-14T09:12:16,Deposit,
644,391,6,3487.21,USD,2022-09-20T19:07:12,Interest credit,
645,387,2,-395.95,USD,2023-04-10T18:17:55,ATM withdrawal,
646,265,1,3816.49,USD,2022-01-05T02:53:18,Deposit,
647,430,1,3479.27,USD,2022-01-20T10:45:35,Deposit,
648,282,5,-1292.64,USD,2024-07-14T11:14:39,Monthly fee,
649,205,6,4538.08,USD,2022-02-27T15:18:33,Interest credit,
650,112,2,-4252.35,USD,2023-01-22T11:15:13,ATM withdrawal,
651,251,6,4542.97,USD,2023-07-18T02:55:28,Interest credit,
652,359,1,2509.56,USD,2025-10-11T00:28:42,Deposit,
653,359,6,1840.76,USD,2022-10-18T10:20:16,Interest credit,
654,523,2,-2533.8,USD,2025-02-17T23:58:58,ATM withdrawal,
655,385,1,708.77,USD,2025-10-24T10:49:33,Deposit,
656,499,1,4612.93,USD,2022-01-10T15:51:13,Deposit,
657,43,1,2408.78,USD,2022-09-18T18:16:43,Deposit,
658,542,5,-1934.9,USD,2023-05-24T12:27:25,Monthly fee,
659,453,2,-493.63,USD,2023-03-14T19:47:25,ATM withdrawal,
660,183,6,1238.97,USD,2025-01-20T18:29:21,Interest credit,
661,316,6,120.42,USD,2025-10-01T02:11:05,Interest credit,
662,295,2,-4239.27,USD,2024-01-05T19:52:51,ATM withdrawal,
663,196,2,-2852.33,USD,2022-11-27T14:10:32,ATM withdrawal,
664,153,1,3843.42,USD,2024-05-03T11:47:39,Deposit,
665,392,1,1472.9,USD,2022-12-26T17:42:29,Deposit,
666,289,5,-2304.21,USD,2022-02-08T12:17:34,Monthly fee,
667,81,2,-1202.53,USD,2024-10-20T16:59:10,ATM withdrawal,
668,159,5,-4325.92,USD,2023-08-05T04:14:56,Monthly fee,
669,333,1,2032.66,USD,2024-11-24T09:13:48,Deposit,
670,254,2,-3333.73,USD,2025-06-27T12:01:25,ATM withdrawal,
671,149,6,985.69,USD,2025-12-11T04:14:39,Interest credit,
672,113,2,-2928.43,USD,2024-08-21T22:47:32,ATM withdrawal,
673,483,5,-1777.6,USD,2023-06-10T11:26:45,Monthly fee,
674,16,2,-3320.5,USD,2025-08-22T20:53:59,ATM withdrawal,
675,422,6,1806.17,USD,2023-01-10T15:38:52,Interest credit,
676,319,1,4099.57,USD,2022-12-28T19:41:26,Deposit,
677,302,5,-4855.39,USD,2023-08-06T16:53:57,Monthly fee,
678,134,6,2479.87,USD,2025-03-05T23:46:22,Interest credit,
679,83,1,3120.51,USD,2025-04-17T08:07:53,Deposit,
680,233,6,1490.99,USD,2025-10-23T14:30:10,Interest credit,
681,99,1,2714.19,USD,2023-08-04T09:02:46,Deposit,
682,120,5,-2238.68,USD,2025-11-28T00:35:11,Monthly fee,
683,204,1,3420.8,USD,2024-02-12T03:30:41,Deposit,
684,147,5,-2562.45,USD,2025-01-23T04:43:42,Monthly fee,
685,529,5,-3439.57,USD,2022-12-16T14:07:40,Monthly fee,
686,520,1,1326.84,USD,2023-10-30T19:59:05,Deposit,
687,180,5,-583.86,USD,2022-08-12T20:52:43,Monthly fee,
688,489,5,-3760.16,USD,2025-07-31T09:51:28,Monthly fee,
689,384,6,3753.64,USD,2023-04-15T12:21:07,Interest credit,
690,516,2,-3918.87,USD,2024-08-19T00:19:29,ATM withdrawal,
691,44,2,-968.27,USD,2024-07-17T03:41:44,ATM withdrawal,
692,167,5,-118.0,USD,2024-11-09T05:07:46,Monthly fee,
693,141,1,4639.37,USD,2023-03-25T11:32:07,Deposit,
694,247,6,4932.6,USD,2025-06-22T21:21:05,Interest credit,
695,443,2,-3512.24,USD,2024-02-06T04:16:02,ATM withdrawal,
696,375,5,-2534.59,USD,2024-08-12T05:14:52,Monthly fee,
697,372,1,3951.51,USD,2025-03-09T21:39:32,Deposit,
698,530,5,-3878.59,USD,2024-01-04T05:54:10,Monthly fee,
699,160,6,2415.58,USD,2022-03-10T05:23:40,Interest credit,
700,291,5,-2803.72,USD,2023-10-17T10:53:18,Monthly fee,
701,140,2,-4208.34,USD,2023-10-21T09:46:32,ATM withdrawal,
702,464,2,-4201.43,USD,2025-03-29T03:11:38,ATM withdrawal,
703,517,6,2242.42,USD,2023-05-24T20:23:43,Interest credit,
704,242,6,147.86,USD,2025-07-18T13:47:13,Interest credit,
705,150,2,-260.55,USD,2025-07-06T02:28:05,ATM withdrawal,
706,363,5,-4377.12,USD,2024-09-03T13:12:08,Monthly fee,
707,384,1,1967.96,USD,2024-04-27T04:04:56,Deposit,
708,357,6,3178.36,USD,2024-08-26T08:50:35,Interest credit,
709,386,2,-2486.63,USD,2024-10-03T01:15:41,ATM withdrawal,
710,17,2,-2072.02,USD,2023-05-14T16:27:42,ATM withdrawal,
711,56,2,-1932.97,USD,2024-11-13T14:52:07,ATM withdrawal,
712,468,5,-4675.09,USD,2023-06-13T00:21:14,Monthly fee,
713,69,6,1663.34,USD,2023-10-30T05:11:32,Interest credit,
714,527,6,1954.38,USD,2022-09-10T14:10:29,Interest credit,
715,280,6,294.46,USD,2023-05-19T09:05:00,Interest credit,
716,383,2,-4022.14,USD,2024-07-12T00:53:15,ATM withdrawal,
717,382,1,2386.56,USD,2025-04-21T18:17:42,Deposit,
718,456,5,-1696.78,USD,2022-02-11T19:30:03,Monthly fee,
719,438,5,-4743.22,USD,2023-06-13T01:51:44,Monthly fee,
720,485,1,3202.48,USD,2025-10-25T10:14:51,Deposit,
721,295,6,536.35,USD,2023-10-28T10:40:21,Interest credit,
722,187,5,-3149.2,USD,2022-10-09T14:35:51,Monthly fee,
723,189,1,572.17,USD,2025-02-05T02:07:14,Deposit,
724,31,2,-2974.59,USD,2023-01-26T03:04:49,ATM withdrawal,
725,445,5,-3179.54,USD,2022-09-10T11:51:08,Monthly fee,
726,151,2,-1318.16,USD,2022-04-23T17:36:27,ATM withdrawal,
727,30,6,3924.7,USD,2023-03-21T15:54:49,Interest credit,
728,393,6,4039.9,USD,2022-01-25T21:55:35,Interest credit,
729,64,6,3814.32,USD,2024-05-26T01:59:21,Interest credit,
730,62,6,1452.37,USD,2023-12-28T03:05:34,Interest credit,
731,235,2,-2760.59,USD,2023-07-19T00:52:44,ATM withdrawal,
732,100,5,-3627.09,USD,2022-03-25T14:39:01,Monthly fee,
733,280,2,-4561.61,USD,2025-03-03T06:20:14,ATM withdrawal,
734,104,6,954.8,USD,2022-10-27T09:27:06,Interest credit,
735,360,5,-785.74,USD,2023-08-18T20:45:05,Monthly fee,
736,69,2,-4658.08,USD,2022-06-11T09:56:35,ATM withdrawal,
737,107,2,-2076.96,USD,2025-01-29T18:08:55,ATM withdrawal,
738,394,5,-2699.94,USD,2023-03-25T10:40:11,Monthly fee,
739,484,2,-2686.28,USD,2025-08-24T19:26:50,ATM withdrawal,
740,513,5,-2042.37,USD,2024-04-18T19:17:20,Monthly fee,
741,416,5,-2198.19,USD,2025-05-28T06:56:05,Monthly fee,
742,384,6,2840.22,USD,2025-04-22T13:21:36,Interest credit,
743,107,2,-4828.78,USD,2023-05-15T19:47:16,ATM withdrawal,
744,263,5,-3085.87,USD,2022-01-11T14:41:44,Monthly fee,
745,317,5,-2275.58,USD,2024-10-25T08:16:38,Monthly fee,
746,64,2,-4046.32,USD,2023-04-24T01:30:52,ATM withdrawal,
747,486,1,4392.86,USD,2023-09-27T20:24:52,Deposit,
748,338,1,3269.73,USD,2025-10-14T04:35:27,Deposit,
749,14,1,4992.69,USD,2024-11-05T07:28:26,Deposit,
750,69,1,2555.86,USD,2025-01-24T22:38:34,Deposit,
751,100,2,-2366.51,USD,2022-04-23T03:07:02,ATM withdrawal,
752,292,6,21.32,USD,2025-09-02T20:17:17,Interest credit,
753,260,5,-1583.05,USD,2023-04-17T21:08:22,Monthly fee,
754,416,6,673.7,USD,2025-11-23T02:36:43,Interest credit,
755,340,1,4791.04,USD,2022-06-27T00:36:17,Deposit,
756,371,2,-2013.04,USD,2024-12-11T20:59:08,ATM withdrawal,
757,73,6,1710.45,USD,2022-07-01T09:51:27,Interest credit,
758,177,1,4250.79,USD,2022-01-15T17:32:34,Deposit,
759,534,6,3212.55,USD,2023-09-04T23:50:06,Interest credit,
760,316,2,-2291.97,USD,2024-06-30T05:10:11,ATM withdrawal,
761,520,5,-1633.04,USD,2024-05-29T18:46:43,Monthly fee,
762,195,1,4203.56,USD,2023-07-26T18:14:22,Deposit,
763,295,1,3612.56,USD,2024-10-05T06:09:29,Deposit,
764,427,1,2956.37,USD,2025-05-29T23:02:15,Deposit,
765,459,6,2259.28,USD,2022-07-01T03:00:50,Interest credit,
766,175,5,-3453.3,USD,2023-01-31T14:42:20,Monthly fee,
767,225,2,-1654.34,USD,2025-01-18T10:07:44,ATM withdrawal,
768,356,1,3130.71,USD,2025-03-22T08:02:42,Deposit,
769,21,6,1327.7,USD,2024-06-02T15:08:14,Interest credit,
770,470,1,524.98,USD,2024-10-30T04:06:48,Deposit,
771,49,6,1892.02,USD,2025-10-28T01:20:42,Interest credit,
772,373,5,-2679.32,USD,2025-07-21T21:43:29,Monthly fee,
773,47,5,-724.76,USD,2023-04-03T22:28:58,Monthly fee,
774,480,6,2968.12,USD,2024-04-12T15:45:15,Interest credit,
775,135,5,-4441.1,USD,2025-04-18T12:24:01,Monthly fee,
776,498,1,884.2,USD,2025-07-22T15:13:48,Deposit,
777,508,2,-1050.42,USD,2022-02-28T11:29:07,ATM withdrawal,
778,160,1,2018.25,USD,2024-06-11T05:38:24,Deposit,
779,396,2,-2390.53,USD,2023-06-27T05:33:36,ATM withdrawal,
780,61,5,-854.81,USD,2025-01-15T10:47:43,Monthly fee,
781,299,5,-1973.68,USD,2022-01-07T20:41:40,Monthly fee,
782,413,5,-4687.41,USD,2025-05-24T19:50:55,Monthly fee,
783,245,2,-356.23,USD,2022-06-07T21:52:52,ATM withdrawal,
784,235,2,-3670.15,USD,2023-07-24T09:08:06,ATM withdrawal,
785,490,5,-4978.08,USD,2023-09-06T22:34:49,Monthly fee,
786,355,6,1262.54,USD,2023-12-18T23:00:18,Interest credit,
787,320,6,845.96,USD,2022-02-20T09:43:49,Interest credit,
788,299,1,2026.6,USD,2023-03-18T02:27:46,Deposit,
789,396,5,-4217.42,USD,2024-09-24T01:03:03,Monthly fee,
790,227,2,-2205.96,USD,2022-02-02T08:53:56,ATM withdrawal,
791,452,5,-3990.23,USD,2022-08-28T04:47:58,Monthly fee,
792,41,6,4018.85,USD,2025-10-10T12:01:23,Interest credit,
793,513,1,3469.94,USD,2025-01-01T10:26:37,Deposit,
794,7,2,-3623.47,USD,2025-09-27T18:06:40,ATM withdrawal,
